"Year,Month_Name,State,Vehicle_Category,EV_Sales_Quantity,Date_parsed"
"2015,Oct,Gujarat,2-Wheelers,3,2015-10-01"
"2015,Oct,Gujarat,2-Wheelers,0,2015-10-01"
"2015,Oct,Gujarat,2-Wheelers,8,2015-10-01"
"2015,Oct,Gujarat,4-Wheelers,0,2015-10-01"
"2015,Oct,Himachal Pradesh,Others,0,2015-10-01"
"2015,Oct,Himachal Pradesh,Bus,0,2015-10-01"
"2015,Oct,Himachal Pradesh,2-Wheelers,0,2015-10-01"
"2015,Oct,Himachal Pradesh,4-Wheelers,0,2015-10-01"
"2015,Oct,Himachal Pradesh,3-Wheelers,0,2015-10-01"
"2015,Oct,Haryana,Others,0,2015-10-01"
"2015,Oct,Haryana,Bus,0,2015-10-01"
"2015,Oct,Haryana,3-Wheelers,1,2015-10-01"
"2015,Oct,Haryana,Others,1,2015-10-01"
"2015,Oct,Haryana,4-Wheelers,0,2015-10-01"
"2015,Oct,Haryana,2-Wheelers,2,2015-10-01"
"2015,Oct,Haryana,2-Wheelers,0,2015-10-01"
"2015,Oct,Haryana,4-Wheelers,1,2015-10-01"
"2015,Oct,Haryana,3-Wheelers,0,2015-10-01"
"2015,Oct,Jharkhand,Others,0,2015-10-01"
"2015,Oct,Jharkhand,Bus,0,2015-10-01"
"2015,Oct,Jharkhand,2-Wheelers,0,2015-10-01"
"2015,Oct,Jharkhand,4-Wheelers,0,2015-10-01"
"2015,Oct,Jharkhand,3-Wheelers,0,2015-10-01"
"2015,Oct,Jharkhand,3-Wheelers,21,2015-10-01"
"2015,Oct,Karnataka,Others,0,2015-10-01"
"2015,Oct,Karnataka,Bus,0,2015-10-01"
"2015,Oct,Karnataka,2-Wheelers,15,2015-10-01"
"2015,Oct,Karnataka,2-Wheelers,0,2015-10-01"
"2015,Oct,Karnataka,4-Wheelers,9,2015-10-01"
"2015,Oct,Karnataka,4-Wheelers,36,2015-10-01"
"2015,Oct,Karnataka,3-Wheelers,0,2015-10-01"
"2015,Oct,Karnataka,3-Wheelers,7,2015-10-01"
"2015,Oct,Karnataka,Others,1,2015-10-01"
"2015,Oct,Kerala,Others,0,2015-10-01"
"2015,Oct,Kerala,Bus,0,2015-10-01"
"2015,Oct,Kerala,2-Wheelers,0,2015-10-01"
"2015,Oct,Kerala,4-Wheelers,0,2015-10-01"
"2015,Oct,Kerala,4-Wheelers,3,2015-10-01"
"2015,Oct,Kerala,3-Wheelers,0,2015-10-01"
"2015,Oct,Ladakh,Others,0,2015-10-01"
"2015,Oct,Ladakh,2-Wheelers,0,2015-10-01"
"2015,Oct,Ladakh,4-Wheelers,0,2015-10-01"
"2015,Oct,Maharashtra,Others,0,2015-10-01"
"2015,Oct,Maharashtra,Bus,0,2015-10-01"
"2015,Oct,Maharashtra,4-Wheelers,0,2015-10-01"
"2015,Oct,Maharashtra,2-Wheelers,78,2015-10-01"
"2015,Oct,Maharashtra,2-Wheelers,0,2015-10-01"
"2015,Oct,Maharashtra,2-Wheelers,7,2015-10-01"
"2015,Oct,Maharashtra,4-Wheelers,4,2015-10-01"
"2015,Oct,Maharashtra,3-Wheelers,0,2015-10-01"
"2015,Oct,Meghalaya,Others,0,2015-10-01"
"2015,Oct,Meghalaya,Bus,0,2015-10-01"
"2015,Oct,Meghalaya,2-Wheelers,0,2015-10-01"
"2015,Oct,Meghalaya,4-Wheelers,0,2015-10-01"
"2015,Oct,Meghalaya,3-Wheelers,0,2015-10-01"
"2015,Oct,Madhya Pradesh,Others,0,2015-10-01"
"2015,Oct,Madhya Pradesh,Bus,0,2015-10-01"
"2015,Oct,Madhya Pradesh,3-Wheelers,12,2015-10-01"
"2015,Oct,Madhya Pradesh,2-Wheelers,4,2015-10-01"
"2015,Oct,Madhya Pradesh,2-Wheelers,0,2015-10-01"
"2015,Oct,Madhya Pradesh,4-Wheelers,0,2015-10-01"
"2015,Oct,Madhya Pradesh,3-Wheelers,0,2015-10-01"
"2015,Oct,Mizoram,Others,0,2015-10-01"
"2015,Oct,Mizoram,Bus,0,2015-10-01"
"2015,Oct,Mizoram,4-Wheelers,0,2015-10-01"
"2015,Oct,Mizoram,2-Wheelers,0,2015-10-01"
"2015,Oct,Mizoram,3-Wheelers,0,2015-10-01"
"2015,Oct,Nagaland,Others,0,2015-10-01"
"2015,Oct,Nagaland,Bus,0,2015-10-01"
"2015,Oct,Nagaland,2-Wheelers,0,2015-10-01"
"2015,Oct,Nagaland,4-Wheelers,0,2015-10-01"
"2015,Oct,Nagaland,3-Wheelers,0,2015-10-01"
"2015,Oct,Odisha,Others,0,2015-10-01"
"2015,Oct,Odisha,Bus,0,2015-10-01"
"2015,Oct,Odisha,2-Wheelers,1,2015-10-01"
"2015,Oct,Odisha,2-Wheelers,0,2015-10-01"
"2015,Oct,Odisha,4-Wheelers,0,2015-10-01"
"2015,Oct,Odisha,4-Wheelers,1,2015-10-01"
"2015,Oct,Odisha,3-Wheelers,0,2015-10-01"
"2015,Oct,Odisha,3-Wheelers,1,2015-10-01"
"2015,Oct,Punjab,Others,0,2015-10-01"
"2015,Oct,Punjab,Others,1,2015-10-01"
"2015,Oct,Punjab,Bus,0,2015-10-01"
"2015,Oct,Punjab,3-Wheelers,0,2015-10-01"
"2015,Oct,Punjab,2-Wheelers,1,2015-10-01"
"2015,Oct,Punjab,2-Wheelers,0,2015-10-01"
"2015,Oct,Punjab,4-Wheelers,0,2015-10-01"
"2015,Oct,Punjab,4-Wheelers,1,2015-10-01"
"2015,Oct,Puducherry,Others,0,2015-10-01"
"2015,Oct,Puducherry,Bus,0,2015-10-01"
"2015,Oct,Puducherry,2-Wheelers,0,2015-10-01"
"2015,Oct,Puducherry,4-Wheelers,0,2015-10-01"
"2015,Oct,Puducherry,3-Wheelers,0,2015-10-01"
"2015,Oct,Rajasthan,Others,0,2015-10-01"
"2015,Oct,Rajasthan,Bus,0,2015-10-01"
"2015,Oct,Rajasthan,3-Wheelers,72,2015-10-01"
"2015,Oct,Rajasthan,3-Wheelers,1,2015-10-01"
"2015,Oct,Rajasthan,2-Wheelers,5,2015-10-01"
"2015,Oct,Rajasthan,2-Wheelers,0,2015-10-01"
"2015,Oct,Rajasthan,4-Wheelers,0,2015-10-01"
"2015,Oct,Rajasthan,3-Wheelers,0,2015-10-01"
"2015,Oct,Sikkim,Bus,0,2015-10-01"
"2015,Oct,Sikkim,Others,0,2015-10-01"
"2015,Oct,Sikkim,4-Wheelers,0,2015-10-01"
"2015,Oct,Sikkim,2-Wheelers,0,2015-10-01"
"2015,Oct,Tamil Nadu,Others,0,2015-10-01"
"2015,Oct,Tamil Nadu,Bus,0,2015-10-01"
"2015,Oct,Tamil Nadu,2-Wheelers,0,2015-10-01"
"2015,Oct,Tamil Nadu,4-Wheelers,0,2015-10-01"
"2015,Oct,Tamil Nadu,3-Wheelers,0,2015-10-01"
"2015,Oct,Tamil Nadu,Others,2,2015-10-01"
"2015,Oct,Tripura,Others,0,2015-10-01"
"2015,Oct,Tripura,Bus,0,2015-10-01"
"2015,Oct,Tripura,2-Wheelers,0,2015-10-01"
"2015,Oct,Tripura,4-Wheelers,0,2015-10-01"
"2015,Oct,Tripura,3-Wheelers,0,2015-10-01"
"2015,Oct,Uttarakhand,Others,0,2015-10-01"
"2015,Oct,Uttarakhand,Bus,0,2015-10-01"
"2015,Oct,Uttarakhand,2-Wheelers,1,2015-10-01"
"2015,Oct,Uttarakhand,2-Wheelers,0,2015-10-01"
"2015,Oct,Uttarakhand,4-Wheelers,0,2015-10-01"
"2015,Oct,Uttarakhand,3-Wheelers,0,2015-10-01"
"2015,Oct,Uttar Pradesh,Others,0,2015-10-01"
"2015,Oct,Uttar Pradesh,Bus,0,2015-10-01"
"2015,Oct,Uttar Pradesh,3-Wheelers,106,2015-10-01"
"2015,Oct,Uttar Pradesh,2-Wheelers,4,2015-10-01"
"2015,Oct,Uttar Pradesh,2-Wheelers,0,2015-10-01"
"2015,Oct,Uttar Pradesh,4-Wheelers,0,2015-10-01"
"2015,Oct,Uttar Pradesh,3-Wheelers,0,2015-10-01"
"2015,Oct,West Bengal,Others,0,2015-10-01"
"2015,Oct,West Bengal,Bus,0,2015-10-01"
"2015,Oct,West Bengal,4-Wheelers,0,2015-10-01"
"2015,Oct,West Bengal,2-Wheelers,0,2015-10-01"
"2015,Oct,West Bengal,4-Wheelers,2,2015-10-01"
"2015,Oct,West Bengal,3-Wheelers,0,2015-10-01"
"2015,Oct,West Bengal,3-Wheelers,1,2015-10-01"
"2015,Oct,West Bengal,Others,1,2015-10-01"
"2015,Oct,Jammu And Kashmir,Others,0,2015-10-01"
"2015,Oct,Jammu And Kashmir,Bus,0,2015-10-01"
"2015,Oct,Jammu And Kashmir,2-Wheelers,1,2015-10-01"
"2015,Oct,Jammu And Kashmir,2-Wheelers,0,2015-10-01"
"2015,Oct,Jammu And Kashmir,4-Wheelers,0,2015-10-01"
"2015,Oct,Jammu And Kashmir,3-Wheelers,0,2015-10-01"
"2015,Oct,Manipur,Others,0,2015-10-01"
"2015,Oct,Manipur,Bus,0,2015-10-01"
"2015,Oct,Manipur,2-Wheelers,0,2015-10-01"
"2015,Oct,Manipur,4-Wheelers,0,2015-10-01"
"2015,Oct,Manipur,3-Wheelers,0,2015-10-01"
"2016,Oct,Andhra Pradesh,Others,0,2016-10-01"
"2016,Oct,Andhra Pradesh,Bus,1,2016-10-01"
"2016,Oct,Andhra Pradesh,Bus,0,2016-10-01"
"2016,Oct,Andhra Pradesh,2-Wheelers,2,2016-10-01"
"2016,Oct,Andhra Pradesh,2-Wheelers,0,2016-10-01"
"2016,Oct,Andhra Pradesh,4-Wheelers,0,2016-10-01"
"2016,Oct,Andhra Pradesh,3-Wheelers,0,2016-10-01"
"2016,Oct,Arunachal Pradesh,Others,0,2016-10-01"
"2016,Oct,Arunachal Pradesh,Bus,0,2016-10-01"
"2016,Oct,Arunachal Pradesh,2-Wheelers,0,2016-10-01"
"2016,Oct,Arunachal Pradesh,4-Wheelers,0,2016-10-01"
"2016,Oct,Arunachal Pradesh,3-Wheelers,0,2016-10-01"
"2016,Oct,Assam,Others,0,2016-10-01"
"2016,Oct,Assam,Bus,0,2016-10-01"
"2016,Oct,Assam,2-Wheelers,2,2016-10-01"
"2016,Oct,Assam,2-Wheelers,0,2016-10-01"
"2016,Oct,Assam,4-Wheelers,0,2016-10-01"
"2016,Oct,Assam,3-Wheelers,0,2016-10-01"
"2016,Oct,Assam,Others,3,2016-10-01"
"2016,Oct,Andaman & Nicobar Island,Bus,0,2016-10-01"
"2016,Oct,Andaman & Nicobar Island,Others,0,2016-10-01"
"2016,Oct,Andaman & Nicobar Island,3-Wheelers,0,2016-10-01"
"2016,Oct,Andaman & Nicobar Island,2-Wheelers,0,2016-10-01"
"2016,Oct,Andaman & Nicobar Island,4-Wheelers,0,2016-10-01"
"2016,Oct,Bihar,Others,0,2016-10-01"
"2016,Oct,Bihar,Bus,0,2016-10-01"
"2016,Oct,Bihar,3-Wheelers,136,2016-10-01"
"2016,Oct,Bihar,2-Wheelers,0,2016-10-01"
"2016,Oct,Bihar,4-Wheelers,0,2016-10-01"
"2016,Oct,Bihar,3-Wheelers,0,2016-10-01"
"2016,Oct,Bihar,3-Wheelers,17,2016-10-01"
"2016,Oct,Chhattisgarh,Others,0,2016-10-01"
"2016,Oct,Chhattisgarh,Bus,0,2016-10-01"
"2016,Oct,Chhattisgarh,Others,12,2016-10-01"
"2016,Oct,Chhattisgarh,3-Wheelers,2,2016-10-01"
"2016,Oct,Chhattisgarh,Others,8,2016-10-01"
"2016,Oct,Chhattisgarh,2-Wheelers,3,2016-10-01"
"2016,Oct,Chhattisgarh,2-Wheelers,1,2016-10-01"
"2016,Oct,Chhattisgarh,4-Wheelers,0,2016-10-01"
"2016,Oct,Chhattisgarh,3-Wheelers,0,2016-10-01"
"2016,Oct,Chhattisgarh,3-Wheelers,1,2016-10-01"
"2016,Oct,Chandigarh,Others,0,2016-10-01"
"2016,Oct,Chandigarh,Bus,0,2016-10-01"
"2016,Oct,Chandigarh,2-Wheelers,0,2016-10-01"
"2016,Oct,Chandigarh,4-Wheelers,0,2016-10-01"
"2016,Oct,Chandigarh,3-Wheelers,0,2016-10-01"
"2016,Oct,Dnh And Dd,Others,0,2016-10-01"
"2016,Oct,Dnh And Dd,Bus,0,2016-10-01"
"2016,Oct,Dnh And Dd,2-Wheelers,0,2016-10-01"
"2016,Oct,Dnh And Dd,4-Wheelers,0,2016-10-01"
"2016,Oct,Dnh And Dd,3-Wheelers,0,2016-10-01"
"2016,Oct,Delhi,Others,0,2016-10-01"
"2016,Oct,Delhi,Bus,0,2016-10-01"
"2016,Oct,Delhi,3-Wheelers,2675,2016-10-01"
"2016,Oct,Delhi,Others,10,2016-10-01"
"2016,Oct,Delhi,2-Wheelers,1,2016-10-01"
"2016,Oct,Delhi,2-Wheelers,0,2016-10-01"
"2016,Oct,Delhi,4-Wheelers,0,2016-10-01"
"2016,Oct,Delhi,4-Wheelers,7,2016-10-01"
"2016,Oct,Delhi,3-Wheelers,0,2016-10-01"
"2016,Oct,Goa,Others,0,2016-10-01"
"2016,Oct,Goa,Bus,0,2016-10-01"
"2016,Oct,Goa,2-Wheelers,5,2016-10-01"
"2016,Oct,Goa,2-Wheelers,0,2016-10-01"
"2016,Oct,Goa,4-Wheelers,0,2016-10-01"
"2016,Oct,Goa,4-Wheelers,1,2016-10-01"
"2016,Oct,Goa,3-Wheelers,0,2016-10-01"
"2016,Oct,Gujarat,Others,0,2016-10-01"
"2016,Oct,Gujarat,Bus,0,2016-10-01"
"2016,Oct,Gujarat,3-Wheelers,1,2016-10-01"
"2016,Oct,Gujarat,Others,6,2016-10-01"
"2016,Oct,Gujarat,2-Wheelers,1,2016-10-01"
"2016,Oct,Gujarat,2-Wheelers,0,2016-10-01"
"2016,Oct,Gujarat,4-Wheelers,0,2016-10-01"
"2016,Oct,Gujarat,3-Wheelers,0,2016-10-01"
"2016,Oct,Himachal Pradesh,Others,0,2016-10-01"
"2016,Oct,Himachal Pradesh,Bus,0,2016-10-01"
"2016,Oct,Himachal Pradesh,2-Wheelers,0,2016-10-01"
"2016,Oct,Himachal Pradesh,4-Wheelers,0,2016-10-01"
"2016,Oct,Himachal Pradesh,3-Wheelers,0,2016-10-01"
"2016,Oct,Haryana,Others,0,2016-10-01"
"2016,Oct,Haryana,Bus,0,2016-10-01"
"2016,Oct,Haryana,3-Wheelers,145,2016-10-01"
"2016,Oct,Haryana,2-Wheelers,8,2016-10-01"
"2016,Oct,Haryana,2-Wheelers,0,2016-10-01"
"2016,Oct,Haryana,4-Wheelers,0,2016-10-01"
"2016,Oct,Haryana,4-Wheelers,1,2016-10-01"
"2016,Oct,Haryana,3-Wheelers,0,2016-10-01"
"2016,Oct,Haryana,3-Wheelers,61,2016-10-01"
"2016,Oct,Jharkhand,Others,0,2016-10-01"
"2016,Oct,Jharkhand,Bus,0,2016-10-01"
"2016,Oct,Jharkhand,2-Wheelers,1,2016-10-01"
"2016,Oct,Jharkhand,2-Wheelers,0,2016-10-01"
"2016,Oct,Jharkhand,4-Wheelers,0,2016-10-01"
"2016,Oct,Jharkhand,3-Wheelers,0,2016-10-01"
"2016,Oct,Jharkhand,3-Wheelers,45,2016-10-01"
"2016,Oct,Karnataka,Others,0,2016-10-01"
"2016,Oct,Karnataka,Bus,0,2016-10-01"
"2016,Oct,Karnataka,2-Wheelers,3,2016-10-01"
"2016,Oct,Karnataka,2-Wheelers,0,2016-10-01"
"2016,Oct,Karnataka,4-Wheelers,1,2016-10-01"
"2016,Oct,Karnataka,4-Wheelers,45,2016-10-01"
"2016,Oct,Karnataka,3-Wheelers,0,2016-10-01"
"2016,Oct,Karnataka,3-Wheelers,8,2016-10-01"
"2016,Oct,Karnataka,Others,2,2016-10-01"
"2016,Oct,Kerala,Others,0,2016-10-01"
"2016,Oct,Kerala,Bus,0,2016-10-01"
"2016,Oct,Kerala,2-Wheelers,3,2016-10-01"
"2016,Oct,Kerala,4-Wheelers,0,2016-10-01"
"2016,Oct,Kerala,2-Wheelers,0,2016-10-01"
"2016,Oct,Kerala,3-Wheelers,0,2016-10-01"
"2016,Oct,Ladakh,Bus,0,2016-10-01"
"2016,Oct,Ladakh,Others,0,2016-10-01"
"2016,Oct,Ladakh,2-Wheelers,0,2016-10-01"
"2016,Oct,Ladakh,4-Wheelers,0,2016-10-01"
"2016,Oct,Maharashtra,Others,0,2016-10-01"
"2016,Oct,Maharashtra,Others,1,2016-10-01"
"2016,Oct,Maharashtra,Bus,0,2016-10-01"
"2016,Oct,Maharashtra,3-Wheelers,0,2016-10-01"
"2016,Oct,Maharashtra,2-Wheelers,94,2016-10-01"
"2016,Oct,Maharashtra,2-Wheelers,0,2016-10-01"
"2016,Oct,Maharashtra,2-Wheelers,3,2016-10-01"
"2016,Oct,Maharashtra,4-Wheelers,0,2016-10-01"
"2016,Oct,Maharashtra,4-Wheelers,10,2016-10-01"
"2016,Oct,Meghalaya,Others,0,2016-10-01"
"2016,Oct,Meghalaya,Bus,0,2016-10-01"
"2016,Oct,Meghalaya,2-Wheelers,0,2016-10-01"
"2016,Oct,Meghalaya,4-Wheelers,0,2016-10-01"
"2016,Oct,Meghalaya,3-Wheelers,0,2016-10-01"
"2016,Oct,Madhya Pradesh,Others,0,2016-10-01"
"2016,Oct,Madhya Pradesh,Bus,0,2016-10-01"
"2016,Oct,Madhya Pradesh,3-Wheelers,27,2016-10-01"
"2016,Oct,Madhya Pradesh,3-Wheelers,4,2016-10-01"
"2016,Oct,Madhya Pradesh,2-Wheelers,2,2016-10-01"
"2016,Oct,Madhya Pradesh,2-Wheelers,0,2016-10-01"
"2016,Oct,Madhya Pradesh,4-Wheelers,0,2016-10-01"
"2016,Oct,Madhya Pradesh,3-Wheelers,0,2016-10-01"
"2016,Oct,Mizoram,Bus,0,2016-10-01"
"2016,Oct,Mizoram,Others,0,2016-10-01"
"2016,Oct,Mizoram,4-Wheelers,0,2016-10-01"
"2016,Oct,Mizoram,2-Wheelers,0,2016-10-01"
"2016,Oct,Mizoram,3-Wheelers,0,2016-10-01"
"2016,Oct,Nagaland,Others,0,2016-10-01"
"2016,Oct,Nagaland,Bus,0,2016-10-01"
"2016,Oct,Nagaland,2-Wheelers,0,2016-10-01"
"2016,Oct,Nagaland,4-Wheelers,0,2016-10-01"
"2016,Oct,Nagaland,3-Wheelers,0,2016-10-01"
"2016,Oct,Odisha,Others,0,2016-10-01"
"2016,Oct,Odisha,Bus,0,2016-10-01"
"2016,Oct,Odisha,3-Wheelers,1,2016-10-01"
"2016,Oct,Odisha,2-Wheelers,0,2016-10-01"
"2016,Oct,Odisha,2-Wheelers,1,2016-10-01"
"2016,Oct,Odisha,4-Wheelers,0,2016-10-01"
"2016,Oct,Odisha,3-Wheelers,0,2016-10-01"
"2016,Oct,Punjab,Others,0,2016-10-01"
"2016,Oct,Punjab,Bus,0,2016-10-01"
"2016,Oct,Punjab,3-Wheelers,14,2016-10-01"
"2016,Oct,Punjab,2-Wheelers,1,2016-10-01"
"2016,Oct,Punjab,2-Wheelers,0,2016-10-01"
"2016,Oct,Punjab,4-Wheelers,0,2016-10-01"
"2016,Oct,Punjab,3-Wheelers,0,2016-10-01"
"2016,Oct,Puducherry,Others,0,2016-10-01"
"2016,Oct,Puducherry,Bus,0,2016-10-01"
"2016,Oct,Puducherry,2-Wheelers,1,2016-10-01"
"2016,Oct,Puducherry,2-Wheelers,0,2016-10-01"
"2016,Oct,Puducherry,4-Wheelers,0,2016-10-01"
"2016,Oct,Puducherry,3-Wheelers,0,2016-10-01"
"2016,Oct,Rajasthan,Others,0,2016-10-01"
"2016,Oct,Rajasthan,Others,1,2016-10-01"
"2016,Oct,Rajasthan,Bus,0,2016-10-01"
"2016,Oct,Rajasthan,3-Wheelers,381,2016-10-01"
"2016,Oct,Rajasthan,3-Wheelers,3,2016-10-01"
"2016,Oct,Rajasthan,4-Wheelers,0,2016-10-01"
"2016,Oct,Rajasthan,2-Wheelers,2,2016-10-01"
"2016,Oct,Rajasthan,2-Wheelers,0,2016-10-01"
"2016,Oct,Rajasthan,3-Wheelers,0,2016-10-01"
"2016,Oct,Sikkim,Others,0,2016-10-01"
"2016,Oct,Sikkim,4-Wheelers,0,2016-10-01"
"2016,Oct,Sikkim,2-Wheelers,0,2016-10-01"
"2016,Oct,Tamil Nadu,Others,0,2016-10-01"
"2016,Oct,Tamil Nadu,Others,1,2016-10-01"
"2016,Oct,Tamil Nadu,Bus,0,2016-10-01"
"2016,Oct,Tamil Nadu,3-Wheelers,0,2016-10-01"
"2016,Oct,Tamil Nadu,2-Wheelers,1,2016-10-01"
"2016,Oct,Tamil Nadu,2-Wheelers,0,2016-10-01"
"2016,Oct,Tamil Nadu,4-Wheelers,0,2016-10-01"
"2016,Oct,Tamil Nadu,4-Wheelers,1,2016-10-01"
"2016,Oct,Tamil Nadu,Others,6,2016-10-01"
"2016,Oct,Tripura,Others,0,2016-10-01"
"2016,Oct,Tripura,Bus,0,2016-10-01"
"2016,Oct,Tripura,2-Wheelers,0,2016-10-01"
"2016,Oct,Tripura,4-Wheelers,0,2016-10-01"
"2016,Oct,Tripura,3-Wheelers,0,2016-10-01"
"2016,Oct,Uttarakhand,Others,0,2016-10-01"
"2016,Oct,Uttarakhand,Bus,0,2016-10-01"
"2016,Oct,Uttarakhand,3-Wheelers,168,2016-10-01"
"2016,Oct,Uttarakhand,3-Wheelers,1,2016-10-01"
"2016,Oct,Uttarakhand,2-Wheelers,1,2016-10-01"
"2016,Oct,Uttarakhand,2-Wheelers,0,2016-10-01"
"2016,Oct,Uttarakhand,4-Wheelers,0,2016-10-01"
"2016,Oct,Uttarakhand,3-Wheelers,0,2016-10-01"
"2016,Oct,Uttar Pradesh,Others,0,2016-10-01"
"2016,Oct,Uttar Pradesh,Bus,0,2016-10-01"
"2016,Oct,Uttar Pradesh,3-Wheelers,2320,2016-10-01"
"2016,Oct,Uttar Pradesh,3-Wheelers,6,2016-10-01"
"2016,Oct,Uttar Pradesh,2-Wheelers,7,2016-10-01"
"2016,Oct,Uttar Pradesh,2-Wheelers,0,2016-10-01"
"2016,Oct,Uttar Pradesh,4-Wheelers,0,2016-10-01"
"2016,Oct,Uttar Pradesh,3-Wheelers,0,2016-10-01"
"2016,Oct,West Bengal,Others,0,2016-10-01"
"2016,Oct,West Bengal,Bus,0,2016-10-01"
"2016,Oct,West Bengal,3-Wheelers,53,2016-10-01"
"2016,Oct,West Bengal,4-Wheelers,0,2016-10-01"
"2016,Oct,West Bengal,2-Wheelers,0,2016-10-01"
"2016,Oct,West Bengal,4-Wheelers,2,2016-10-01"
"2016,Oct,West Bengal,3-Wheelers,0,2016-10-01"
"2016,Oct,West Bengal,Others,3,2016-10-01"
"2016,Oct,Jammu And Kashmir,Others,0,2016-10-01"
"2016,Oct,Jammu And Kashmir,Bus,0,2016-10-01"
"2016,Oct,Jammu And Kashmir,2-Wheelers,0,2016-10-01"
"2016,Oct,Jammu And Kashmir,4-Wheelers,0,2016-10-01"
"2016,Oct,Jammu And Kashmir,3-Wheelers,0,2016-10-01"
"2016,Oct,Manipur,Others,0,2016-10-01"
"2016,Oct,Manipur,Bus,0,2016-10-01"
"2016,Oct,Manipur,2-Wheelers,0,2016-10-01"
"2016,Oct,Manipur,4-Wheelers,0,2016-10-01"
"2016,Oct,Manipur,3-Wheelers,0,2016-10-01"
"2017,Oct,Andhra Pradesh,Others,0,2017-10-01"
"2017,Oct,Andhra Pradesh,Bus,0,2017-10-01"
"2017,Oct,Andhra Pradesh,2-Wheelers,0,2017-10-01"
"2017,Oct,Andhra Pradesh,4-Wheelers,0,2017-10-01"
"2017,Oct,Andhra Pradesh,3-Wheelers,0,2017-10-01"
"2017,Oct,Arunachal Pradesh,Others,0,2017-10-01"
"2017,Oct,Arunachal Pradesh,Bus,0,2017-10-01"
"2017,Oct,Arunachal Pradesh,2-Wheelers,0,2017-10-01"
"2017,Oct,Arunachal Pradesh,4-Wheelers,0,2017-10-01"
"2017,Oct,Arunachal Pradesh,3-Wheelers,0,2017-10-01"
"2017,Oct,Assam,Others,0,2017-10-01"
"2017,Oct,Assam,Bus,0,2017-10-01"
"2017,Oct,Assam,3-Wheelers,371,2017-10-01"
"2017,Oct,Assam,2-Wheelers,0,2017-10-01"
"2017,Oct,Assam,4-Wheelers,0,2017-10-01"
"2017,Oct,Assam,4-Wheelers,28,2017-10-01"
"2017,Oct,Assam,3-Wheelers,1,2017-10-01"
"2017,Oct,Assam,3-Wheelers,0,2017-10-01"
"2017,Oct,Assam,Others,21,2017-10-01"
"2017,Oct,Andaman & Nicobar Island,Others,0,2017-10-01"
"2017,Oct,Andaman & Nicobar Island,2-Wheelers,0,2017-10-01"
"2017,Oct,Andaman & Nicobar Island,4-Wheelers,0,2017-10-01"
"2017,Oct,Andaman & Nicobar Island,Bus,0,2017-10-01"
"2017,Oct,Andaman & Nicobar Island,3-Wheelers,0,2017-10-01"
"2017,Oct,Bihar,Others,0,2017-10-01"
"2017,Oct,Bihar,Bus,0,2017-10-01"
"2017,Oct,Bihar,3-Wheelers,305,2017-10-01"
"2017,Oct,Bihar,2-Wheelers,3,2017-10-01"
"2017,Oct,Bihar,2-Wheelers,0,2017-10-01"
"2017,Oct,Bihar,4-Wheelers,0,2017-10-01"
"2017,Oct,Bihar,3-Wheelers,0,2017-10-01"
"2017,Oct,Bihar,3-Wheelers,26,2017-10-01"
"2017,Oct,Bihar,Others,1,2017-10-01"
"2017,Oct,Chhattisgarh,Others,0,2017-10-01"
"2017,Oct,Chhattisgarh,Bus,0,2017-10-01"
"2017,Oct,Chhattisgarh,Others,14,2017-10-01"
"2017,Oct,Chhattisgarh,3-Wheelers,13,2017-10-01"
"2017,Oct,Chhattisgarh,3-Wheelers,2,2017-10-01"
"2017,Oct,Chhattisgarh,Others,56,2017-10-01"
"2017,Oct,Chhattisgarh,2-Wheelers,12,2017-10-01"
"2017,Oct,Chhattisgarh,2-Wheelers,0,2017-10-01"
"2017,Oct,Chhattisgarh,4-Wheelers,0,2017-10-01"
"2017,Oct,Chhattisgarh,4-Wheelers,1,2017-10-01"
"2017,Oct,Chhattisgarh,3-Wheelers,9,2017-10-01"
"2017,Oct,Chandigarh,Others,0,2017-10-01"
"2017,Oct,Chandigarh,Bus,0,2017-10-01"
"2017,Oct,Chandigarh,2-Wheelers,0,2017-10-01"
"2017,Oct,Chandigarh,4-Wheelers,0,2017-10-01"
"2017,Oct,Chandigarh,4-Wheelers,1,2017-10-01"
"2017,Oct,Chandigarh,3-Wheelers,0,2017-10-01"
"2017,Oct,Dnh And Dd,Others,0,2017-10-01"
"2017,Oct,Dnh And Dd,Bus,0,2017-10-01"
"2017,Oct,Dnh And Dd,2-Wheelers,0,2017-10-01"
"2017,Oct,Dnh And Dd,4-Wheelers,0,2017-10-01"
"2017,Oct,Dnh And Dd,3-Wheelers,0,2017-10-01"
"2017,Oct,Delhi,Others,0,2017-10-01"
"2017,Oct,Delhi,Bus,0,2017-10-01"
"2017,Oct,Delhi,3-Wheelers,1058,2017-10-01"
"2017,Oct,Delhi,3-Wheelers,29,2017-10-01"
"2017,Oct,Delhi,2-Wheelers,3,2017-10-01"
"2017,Oct,Delhi,2-Wheelers,0,2017-10-01"
"2017,Oct,Delhi,2-Wheelers,6,2017-10-01"
"2017,Oct,Delhi,4-Wheelers,0,2017-10-01"
"2017,Oct,Delhi,4-Wheelers,6,2017-10-01"
"2017,Oct,Delhi,3-Wheelers,0,2017-10-01"
"2017,Oct,Goa,Others,0,2017-10-01"
"2017,Oct,Goa,Bus,0,2017-10-01"
"2017,Oct,Goa,2-Wheelers,0,2017-10-01"
